Works: 12867
Percival (Merlin), character, 11
Leon (Merlin), character, 14
Elyan (Merlin), character, 8
random visiting King who I based vaguely on Robert Baratheon, character, 1
Oral Sex, freeform, 274
Anal Sex, freeform, 390
mildy dubious consent at the start but soon becomes enthusiastic consent, freeform, 1
attempted non-con but don't worry he gets rescued, freeform, 1
Lots of kissing, freeform, 3
Outdoor Sex, freeform, 12
Sex In A Cave, freeform, 2
sex all over the castle and grounds basically, freeform, 1
Idiots in Love, freeform, 116
Merlin (Merlin)/Original Male Character(s), relationship, 2
Gwaine/Merlin (Merlin), relationship, 3
Gwaine/Merlin/Arthur Pendragon (Merlin), relationship, 1
Original Male Character(s), character, 217
Bondage, freeform, 88
Rimming, freeform, 69
Threesome - M/M/M, freeform, 46
Merlin is a Little Shit, freeform, 3
Bottom Merlin, freeform, 1
Merlin likes to be used, freeform, 1
Merlin is slutty, freeform, 1
not trying to slutshame here it's just a little kink of mine, freeform, 1
whore as a slur, freeform, 1
Punishment, freeform, 14
this relationship moves from 0 to 100 instantly i'm very sorry, freeform, 1
Fluff and Smut, freeform, 221
chapter 2 is just pure schmoop, freeform, 1
Commitment, freeform, 2
Will (Merlin), character, 3
Alternate Universe - College/University, freeform, 155
Flirting, freeform, 114
Falling In Love, freeform, 165
Shovel-Murderers, freeform, 1
Short & Sweet, freeform, 55
Height Differences, freeform, 3
Galahad/Tristan (King Arthur 2004), relationship, 1
Tristan (King Arthur 2004), character, 1
Galahad (King Arthur 2004), character, 1
Bors (King Arthur 2004), character, 1
Gawain (King Arthur 2004), character, 1
Lancelot (King Arthur 2004), character, 1
Arthur Castus, character, 1
Vanora (King Arthur 2004), character, 1
Galahad loves Tristan, freeform, 1
Tristan pines for no reason, freeform, 1
all the knights know, freeform, 1
all the knights help, freeform, 1
This is a terrible idea, freeform, 1
Vanora is the best, freeform, 1
and lots of historical research about apples, freeform, 1
Don't Ask, freeform, 1
Hannibal Extended Universe, freeform, 1
Merlin & Arthur Pendragon (Merlin), relationship, 11
Episode: s05e13 The Diamond of the Day, freeform, 1
Bromance, freeform, 8
Arthur Knows About Merlin's Magic (Merlin), freeform, 3
POV Arthur Pendragon (Merlin), freeform, 2
Reading, freeform, 4
Minor Character Death, freeform, 128
Grief/Mourning, freeform, 131
Gabriel (Supernatural), character, 21
Neal Caffrey, character, 2
Nico di Angelo, character, 36
Artemis Fowl II, character, 3
Grubitsch "Grubbs" Grady, character, 1
Jordan Maron | CaptainSparklez, character, 1
Stiles Stilinski, character, 58
Will Treaty, character, 1
Jack Frost (Guardians of Childhood), character, 3
Crossover, freeform, 170
Hogwarts, freeform, 25
original backstory, freeform, 1
Balinor (Merlin), character, 3
Canon Compliant, freeform, 232
Banter, freeform, 51
Episode: s02e13 The Last Dragonlord, freeform, 1
Merthur, relationship, 2
Written in the present tense, freeform, 1
very short, freeform, 3
Ficlet, freeform, 76
bbc merlin - Freeform, freeform, 1
Agravaine (Merlin), character, 1
Balinor/Hunith (Merlin), relationship, 1
Hunith (Merlin), character, 8
Kilgharrah (Merlin), character, 5
Alice (Merlin), character, 1
Lancelot (Merlin), character, 10
Alternate Universe - Royalty, freeform, 39
Royal Merlin, freeform, 1
servant arthur, freeform, 1
Role Reversal, freeform, 6
Lots of dragons - Freeform, freeform, 1
Neymar/Cristiano Ronaldo, relationship, 1
Neymar, character, 2
Cristiano Ronaldo, character, 3
Mick Schumacher/Max Verstappen, relationship, 1
Mick Schumacher, character, 2
Max Verstappen, character, 5
Secret Santa, freeform, 4
Luka Modrić/Ivan Rakitić, relationship, 1
all魔笛, relationship, 1
Luka Modrić, character, 1
Ricardo "Kaká" Izecson dos Santos Leite/Cristiano Ronaldo, relationship, 1
卡配罗, relationship, 1
Ricardo "Kaká" Izecson dos Santos Leite, character, 1
C罗；卡卡；, character, 1
Stéphane Lambiel/Shoma Uno, relationship, 1
Stéphane Lambiel, character, 1
Shoma Uno, character, 1
Toro | Shoma Uno's Dog, character, 1
Emma | Shoma Uno's Dog, character, 1
Itsuki Uno, character, 1
Johnny Weir, character, 1
Daisuke Takahashi, character, 1
Coach/Player Relationship, freeform, 1
Introspection, freeform, 50
Mutual Pining, freeform, 213
so much pining, freeform, 2
Enzo Fernández/Julián Álvarez, relationship, 1
Lewis Hamilton/Sergio Perez, relationship, 1
Lewis Hamilton (Formula 1 RPF), character, 4
Sergio Pérez, character, 3
Slice of Life, freeform, 107
True Love, freeform, 29
Flowers, freeform, 6
Yuzuru Hanyu/Boyang Jin, relationship, 2
Yuzuru Hanyu, character, 2
Boyang Jin, character, 1
Rika Kihira, character, 1
Lando Norris/Carlos Sainz Jr, relationship, 3
Pierre Gasly/Charles Leclerc, relationship, 2
Daniel Ricciardo/Max Verstappen, relationship, 4
Carlos Sainz Jr, character, 3
Lando Norris, character, 4
Charles Leclerc, character, 9
Oscar Piastri, character, 1
Marriage Proposal, freeform, 56
Male Slash, freeform, 31
Male Friendship, freeform, 12
Emiliano Martínez/Reader, relationship, 1
Dibu Martínez, character, 1
Emiliano Martínez, character, 1
Damián Emiliano Martínez, character, 1
Argentina National Team, freeform, 1
Argentina, freeform, 1
FIFA World Cup, freeform, 1
Champions, freeform, 1
Masquerade / Crystal Memories, relationship, 1
Masquerade - Yuzuru Hanyu (Anthropomorphic), character, 1
Crystal Memories - Yuzuru Hanyu (Anthropomorphic), character, 1
Vetle Sjåstad Christiansen/Quentin Fillon Maillet, relationship, 1
Quentin Fillon Maillet, character, 1
Vetle Sjåstad Christiansen, character, 1
Emilien Jacquelin, character, 1
Tarjei Bø, character, 1
Rivalry, freeform, 7
vetle can't deal with his emotions, freeform, 1
so he is all sarcastic and avoidant towards q, freeform, 1
but dont worry he will wake up, freeform, 1
they admire each other so much, freeform, 1
also vetle is really protective, freeform, 1
Assumptions, freeform, 2
Misunderstandings, freeform, 69
Huddling For Warmth, freeform, 4
Near Death Experiences, freeform, 27
Love Confessions, freeform, 142
Nathan Chen/Vincent Zhou, relationship, 1
Nathan Chen, character, 1
Vincent Zhou, character, 1
Mason Mount/Declan Rice, relationship, 1
Mason Mount, character, 1
Declan Rice, character, 1
Lionel Messi/Neymar, relationship, 1
Lionel Messi, character, 2
FIFA World Cup 2022, freeform, 1
Mild Hurt/Comfort, freeform, 86
Alpha Messi, freeform, 1
Omega Neymar, freeform, 1
触手/利马, relationship, 1
Lisandro Martínez/Lionel Messi, relationship, 1
Lisandro Martínez, character, 1
Mick Schumacher & Sebastian Vettel, relationship, 1
Charles Leclerc & Sebastian Vettel, relationship, 1
Hanna Prater/Sebastian Vettel, relationship, 1
Sebastian Vettel, character, 2
Hanna Prater, character, 1
Post-2022 season, freeform, 1
Enemies to Friends, freeform, 20
they're not really enemies but Mick searches someone to blame, freeform, 1
i will make this a ship in next part but here they are becoming friends, freeform, 1
Seb is the grid's dad, freeform, 1
retired Seb with bees, freeform, 1
Children of Characters, freeform, 1
English is not my mothertongue, freeform, 1
just a angsty fic cause Mick has no seat for 2023, freeform, 1
Mick needs a hug, freeform, 1
Lewis Hamilton/Sebastian Vettel, relationship, 1
Lewis Hamilton/Max Verstappen, relationship, 1
Daniel Ricciardo, character, 6
Pierre Gasly, character, 7
One Shot Collection, freeform, 23
Pairings in Title and Trigger Warnings in Notes, freeform, 1
Puppy Play, freeform, 4
Light Dom/sub, freeform, 65
Foursome - M/M/M/M, freeform, 3
Anders/Female Hawke/Nathaniel Howe, relationship, 1
Anders (Dragon Age), character, 19
Female Hawke (Dragon Age), character, 6
Nathaniel Howe, character, 3
erm..., freeform, 1
they are happy, freeform, 1
That's it, freeform, 5
oh oh, freeform, 1
there is a couch too, freeform, 1
but you can't see it :v, freeform, 1
Cole/Cassandra Pentaghast, relationship, 2
Cole (Dragon Age), character, 16
Cassandra Pentaghast, character, 31
kiss, freeform, 1
maybe? - Freeform, freeform, 2
inspired on a fic, freeform, 1
manka's fault, freeform, 1
Lace Harding/The Iron Bull, relationship, 1
Lace Harding, character, 2
The Iron Bull (Dragon Age), character, 9
Brief Exhibitionism, freeform, 1
Desperation Play, freeform, 1
Watersports, freeform, 16
messy sex, freeform, 1
Aftercare, freeform, 67
Orgasm Delay, freeform, 6
Explicit Sexual Content, freeform, 200
Female Lavellan/Solas (Dragon Age), relationship, 2
Female Inquisitor/Solas (Dragon Age), relationship, 5
Lavellan/Solas (Dragon Age), relationship, 4
Inquisitor/Solas (Dragon Age), relationship, 2
Cassandra Pentaghast & Solas, relationship, 1
Female Inquisitor (Dragon Age), character, 27
Female Lavellan (Dragon Age), character, 11
Solas (Dragon Age), character, 20
POV Solas (Dragon Age), freeform, 2
Lavellan/Solas Fluff (Dragon Age), freeform, 1
Male Aeducan/Gorim Saelac, relationship, 1
Alistair/Leliana (Dragon Age), relationship, 1
Gorim Saelac, character, 1
Alistair (Dragon Age), character, 24
Leliana (Dragon Age), character, 28
Break Your Heart For The Holidays 2021, freeform, 1
Warden is Dead (Dragon Age), freeform, 1
Grey Warden sacrifice, freeform, 1
Wakes & Funerals, freeform, 10
Dwarf Culture & Customs, freeform, 4
dwarf funeral, freeform, 1
return to the stone, freeform, 1
Post-Dragon Age: Origins Quest - The Battle of Denerim, freeform, 1
Post-Blight, freeform, 1
Renn/Valta (Dragon Age), relationship, 1
Renn (Dragon Age), character, 1
Valta (Dragon Age), character, 1
Bathing/Washing, freeform, 21
Deep Roads (Dragon Age), freeform, 1
Secret Relationship, freeform, 68
Stolen Moments, freeform, 3
Female Aeducan/Rica Brosca, relationship, 1
Bhelen Aeducan/Rica Brosca, relationship, 1
Bhelen Aeducan & Female Aeducan, relationship, 1
Female Aeducan (Dragon Age), character, 4
Rica Brosca, character, 2
Bhelen Aeducan, character, 2
Vartag Gavorn, character, 2
Endrin Brosca Aeducan, character, 1
Post-Dragon Age: Origins Quest - A Paragon of Her Kind, freeform, 1
Sibling Rivalry, freeform, 14
Sibling Love, freeform, 10
Enemies to Friends to Lovers, freeform, 64
Post-Dragon Age: Origins, freeform, 1
Motherhood, freeform, 8
Class Differences, freeform, 5
Power Dynamics, freeform, 18
Angst with a Happy Ending, freeform, 394
Cole & Varric Tethras, relationship, 1
Varric Tethras, character, 39
Seals (Animals), freeform, 1
Kirkwall (Dragon Age), freeform, 3
Varric Tethras is a Good Friend, freeform, 2
Cole is a Good Friend (Dragon Age), freeform, 1
Female Hawke/Varric Tethras, relationship, 2
Shameless Smut, freeform, 105
Inquisitor Hawke (Dragon Age), freeform, 1
Mage Hawke (Dragon Age), freeform, 1
Purple Hawke (Dragon Age), freeform, 1
Teasing, freeform, 60
Dirty Talk, freeform, 136
Vaginal Fingering, freeform, 124
Vaginal Sex, freeform, 168
Size Difference, freeform, 91
Girth, freeform, 1
Girth is important, freeform, 1
Varric Tethras' Chest Hair, freeform, 2
Accidental Exhibitionism, freeform, 1
Cassandra Pentaghast/Varric Tethras, relationship, 5
Promises, freeform, 12
Mild Angst, freeform, 19
Female Aeducan/Male Brosca (Dragon Age), relationship, 1
Male Brosca (Dragon Age), character, 1
Enemies and Lovers, freeform, 1
Bad Boy Brosca, freeform, 1
Spoiled Princess Aeducan, freeform, 1
Unhealthy Coping Mechanisms, freeform, 31
Consensual Non-Consent, freeform, 16
Consensual But Not Safe Or Sane, freeform, 6
Mild Blood, freeform, 21
Choking, freeform, 70
Verbal Humiliation, freeform, 14
Semi-Public Sex, freeform, 84
Clothed Sex, freeform, 13
First Kiss, freeform, 212
Crisis of Faith, freeform, 2
Pre-Relationship, freeform, 99
Cute Cole (Dragon Age), freeform, 1
POV Cassandra Pentaghast, freeform, 1
Andraste Statue (Dragon Age), freeform, 1
Cassandra deserves the BEST boyfriend, freeform, 1
Cole is the best, freeform, 1
i don't make the rules, freeform, 3
Female Inquisitor/The Iron Bull (Dragon Age), relationship, 1
The Iron Bull/Female Lavellan (Dragon Age), relationship, 1
whump?, freeform, 1
Whump, freeform, 113
former solavellan relationship, freeform, 1
Female Cadash (Dragon Age), character, 2
Red Templar(s) (Dragon Age), character, 1
Canon-Typical Violence, freeform, 220
Varric Tethras Writes, freeform, 1
POV Varric Tethras, freeform, 1
dashing heroics, freeform, 1
Pining, freeform, 216
Vidaar Saelac, character, 1
Gorim's father, freeform, 1
Manka's idea -w-, freeform, 1
Aeducan&Pet, relationship, 1
fluff?, freeform, 3
wholesome?, freeform, 1
Jarak's idea?, freeform, 1
Jarak didn't see this through, freeform, 1
I'm sorry not sorry, freeform, 1
Manka you're gonna love it, freeform, 1
Bhelen Aeducan/Female Aeducan, relationship, 1
Bhelen Aeducan/Female Aeducan/Rica Brosca/Vartag Gavorn, relationship, 1
Sibling Incest, freeform, 53
Incest, freeform, 63
Polyamory, freeform, 82
Predicament Bondage, freeform, 4
Sex Toys, freeform, 75
Nipple Clamps, freeform, 2
Queen Aeducan AU, freeform, 1
Advisor Bhelen AU, freeform, 1
Warden Brosca (Dragon Age), freeform, 1
Background Relationships, freeform, 18
Female Aeducan/Male Brosca/Gorim Saelac - Freeform, freeform, 1
Dom/sub, freeform, 89
Rope Bondage, freeform, 22
Male Lavellan/Dorian Pavus, relationship, 8
Male Lavellan & Dorian Pavus, relationship, 1
Dorian Pavus, character, 36
Male Lavellan (Dragon Age), character, 5
First Meetings, freeform, 110
Attempt at Action, freeform, 1
Death, freeform, 55
not exactly a meet cute, freeform, 1
more like a meet violent, freeform, 1
Alistair/Cullen Rutherford/Female Trevelyan, relationship, 1
Cullen Rutherford, character, 52
Female Trevelyan (Dragon Age), character, 11
Past Relationship(s), freeform, 58
Past Cullen/Alistair - Freeform, freeform, 1
Threesome - F/M/M, freeform, 34
Blow Jobs, freeform, 145
Alcohol, freeform, 80
Soft Dom Cullen Rutherford, freeform, 1
Cunnilingus, freeform, 101
Sex on Furniture, freeform, 1
Female Mage Lavellan/Cullen Rutherford, relationship, 1
Female Lavellan/Cullen Rutherford, relationship, 7
Zevran Arainai/Everyone, relationship, 1
Female Mage Hawke/Fenris, relationship, 1
Iron Bull/Dorian Pavus, relationship, 11
Female Inquisitor/Cullen Rutherford, relationship, 18
Female Mage Lavellan, character, 4
Zevran Arainai, character, 19
Female Hawke, character, 14
Mage Hawke, character, 1
Fenris (Dragon Age), character, 23
Anders, character, 3
the Arishok, character, 1
Morrigan, character, 1
Cole, character, 2
Sera, character, 2
Josephine, character, 1
the Evanuris, character, 1
This will get weird, freeform, 1
but thats fine, freeform, 1
Right?, freeform, 2
The Conclave, freeform, 1
Haven, freeform, 1
Skyhold, freeform, 1
How does one tag things?, freeform, 1
I'll add more as I go, freeform, 1
Solas is Fen'Harel (Dragon Age), freeform, 2
Fuck Canon, freeform, 1
Adorable Cullen Rutherford, freeform, 1
Awkward Cullen Rutherford, freeform, 2
Sweet Cullen Rutherford, freeform, 1
Sassy Inquisitor (Dragon Age), freeform, 1
Niall Horan, character, 36
Louis Tomlinson, character, 47
Harry Styles, character, 53
Mystery, freeform, 54
Creepy, freeform, 8
Niall Horan/Harry Styles, relationship, 3
Harry Styles/Original Male Character(s), relationship, 1
Liam Payne, character, 31
Maura Gallagher, character, 1
Bobby Horan, character, 2
Hurt Niall, freeform, 1
Denial of Feelings, freeform, 26
Alternate Universe - Hospital, freeform, 7
Nurse Harry, freeform, 1
Doctor Niall, freeform, 1
Major Character Injury, freeform, 44
Doctor Liam, freeform, 1
Harry Styles/Louis Tomlinson, relationship, 43
Harry/Louis, relationship, 1
Song Lyrics, freeform, 11
Based on a One Direction Song, freeform, 1
Alternate Universe - No One Direction, freeform, 1
Harry Styles/Kendall Jenner (minor), relationship, 1
Kendall Jenner (minor), character, 1
Boys In Love, freeform, 53
Slow Build, freeform, 58
Eventual Smut, freeform, 138
Famous Harry, freeform, 6
Non-Famous Niall, freeform, 1
Zayn Malik, character, 30
Gemma Styles, character, 5
Nick Grimshaw, character, 1
Alternate Universe - Coffee Shops & Cafés, freeform, 47
Alternate Universe - Bakery, freeform, 1
I have never worked in either so I'm very sorry if some things are inaccurate, freeform, 1
Joker (DCU)/Harleen Quinzel, relationship, 5
Joker (DCU)/Bruce Wayne, relationship, 6
June Moone/Harleen Quinzel, relationship, 1
